name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;395;0;728;3157;1560;3157;1821;0
header;225;170;225;204;1839;204;1839;170
A;1440;132;1440;132;1441;132;1441;132
A;1794;326;1794;326;1794;326;1794;326
B;1273;601;1273;618;1287;618;1287;601
A;1663;643;1663;672;1667;672;1667;643
B;813;753;813;779;834;779;834;753
A;1467;1347;1467;1349;1469;1349;1469;1347
A;1268;1412;1268;1432;1277;1432;1277;1412
A;896;1578;896;1578;897;1578;897;1578
B;889;1715;889;1735;903;1735;903;1715
D;1122;1916;1122;1936;1139;1936;1139;1916
