name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;247;0;271;3171;1503;3171;1072;0
header;140;184;140;219;1763;219;1763;184
A;941;253;941;279;963;279;963;253
A;344;575;344;581;349;581;349;575
B;946;924;946;951;966;951;966;924
A;331;1017;331;1018;334;1018;334;1017
A;836;1273;836;1278;842;1278;842;1273
A;628;1354;628;1354;628;1354;628;1354
C;946;1594;946;1622;966;1622;966;1594
D;951;2253;951;2281;972;2281;972;2253
A;1342;2710;1342;2725;1350;2725;1350;2710
B;1341;2744;1341;2760;1350;2760;1350;2744
A;701;2935;701;2950;709;2950;709;2935
