name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;127;0;86;3211;1067;3211;971;0
header;63;349;63;391;965;391;965;349
A;136;162;136;165;136;165;136;162
A;200;284;200;305;218;305;218;284
A;137;392;137;392;137;392;137;392
A;139;413;139;416;139;416;139;413
A;122;417;122;417;122;417;122;417
A;955;490;955;490;955;490;955;490
A;134;501;134;501;134;501;134;501
B;173;546;173;581;208;581;208;546
A;132;559;132;559;132;559;132;559
A;214;588;214;605;237;605;237;588
A;900;862;900;872;914;872;914;862
A;116;1218;116;1226;133;1226;133;1218
B;133;1365;133;1395;156;1395;156;1365
B;132;1428;132;1463;154;1463;154;1428
B;129;1585;129;1617;150;1617;150;1585
D;127;1685;127;1713;148;1713;148;1685
